"","Date","value","zone","species","metric","creation_date"
"297","2023-07-27",0.135314711139777,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"298","2023-07-27",0.117986537989299,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"299","2023-07-28",0.142032227166859,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"300","2023-07-28",0.130106196017276,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"301","2023-07-29",0.146934766534728,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"302","2023-07-29",0.134555330856821,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"303","2023-07-30",0.160878052667934,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"304","2023-07-30",0.135481312250057,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"305","2023-07-31",0.166101256685859,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"306","2023-07-31",0.143017876044583,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"307","2023-08-01",0.173857147206895,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"308","2023-08-01",0.152483083613303,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"309","2023-08-02",0.183090107740851,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"310","2023-08-02",0.160587776874654,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"311","2023-08-03",0.166862716002603,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"312","2023-08-03",0.144998201539775,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"313","2023-08-04",0.165547227559842,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"314","2023-08-04",0.143442887769877,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"315","2023-08-05",0.152906620394232,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"316","2023-08-05",0.130848101894227,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"317","2023-08-06",0.143489473055593,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"318","2023-08-06",0.124387159897566,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"319","2023-08-07",0.125568688113971,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"320","2023-08-07",0.0961332637702817,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"321","2023-08-08",0.12051653027957,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"322","2023-08-08",0.0944123962272107,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"323","2023-08-09",0.126594197272893,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"324","2023-08-09",0.106202139417041,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"325","2023-08-10",0.135310880477019,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"326","2023-08-10",0.11874048550215,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"327","2023-08-11",0.132750058878564,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"328","2023-08-11",0.102234829159671,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"329","2023-08-12",0.138421324991094,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"330","2023-08-12",0.109554375544484,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"331","2023-08-13",0.159374262595428,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"332","2023-08-13",0.126413615980149,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"333","2023-08-14",0.168601896689324,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"334","2023-08-14",0.137305654436843,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"335","2023-08-15",0.157493994167444,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"336","2023-08-15",0.12891036712234,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"337","2023-08-16",0.165919096953599,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"338","2023-08-16",0.144543710162203,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"339","2023-08-17",0.177564512248671,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"340","2023-08-17",0.152355151490397,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"341","2023-08-18",0.181664692780289,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"342","2023-08-18",0.16309838231903,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"343","2023-08-19",0.173773532705154,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"344","2023-08-19",0.174682510341634,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"345","2023-08-20",0.17371237280003,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"346","2023-08-20",0.18148387328725,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"347","2023-08-21",0.152707738576172,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"348","2023-08-21",0.168434763061648,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"349","2023-08-22",0.159706545568323,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"350","2023-08-22",0.180755746368846,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"351","2023-08-23",0.17452024946597,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"352","2023-08-23",0.186050229510812,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"353","2023-08-24",0.16566769728771,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"354","2023-08-24",0.171827778770221,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"355","2023-08-25",0.170182284417819,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"356","2023-08-25",0.189712965420991,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"357","2023-08-26",0.178795447227462,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"358","2023-08-26",0.185219822938267,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"359","2023-08-27",0.204069765580685,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"360","2023-08-27",0.188161317470881,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"361","2023-08-28",0.203365789468043,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"362","2023-08-28",0.184157177135048,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"363","2023-08-29",0.194152946850519,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"364","2023-08-29",0.183934045796818,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"365","2023-08-30",0.194060980446709,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"366","2023-08-30",0.183542379960964,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"367","2023-08-31",0.181461985797585,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"368","2023-08-31",0.177537785230719,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"369","2023-09-01",0.173308794239907,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"370","2023-09-01",0.171180025302888,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"371","2023-09-02",0.17240460139669,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"372","2023-09-02",0.178159441747606,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"373","2023-09-03",0.183542454368422,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"374","2023-09-03",0.182251472827187,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"375","2023-09-04",0.177880457490647,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"376","2023-09-04",0.169419087562978,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"377","2023-09-05",0.159827492427395,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"378","2023-09-05",0.151421368727383,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"379","2023-09-06",0.153431197050207,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"380","2023-09-06",0.147227516220175,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"381","2023-09-07",0.156271177186195,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"382","2023-09-07",0.152795936827715,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"383","2023-09-08",0.162412545381776,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"384","2023-09-08",0.15539361356747,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"385","2023-09-09",0.171642359129682,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"386","2023-09-09",0.157635363461292,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"387","2023-09-10",0.179229818434845,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"388","2023-09-10",0.158139394760328,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"389","2023-09-11",0.188963830986493,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"390","2023-09-11",0.161458984581307,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"391","2023-09-12",0.195960341853808,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"392","2023-09-12",0.163362842177844,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"393","2023-09-13",0.199810710953999,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"394","2023-09-13",0.165466668300348,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"395","2023-09-14",0.203387862789032,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"396","2023-09-14",0.165153650667809,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"397","2023-09-15",0.203792052629409,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"398","2023-09-15",0.166682885409205,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"399","2023-09-16",0.144822289841191,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"400","2023-09-16",0.151261231659164,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"401","2023-09-17",0.147574457483165,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"402","2023-09-17",0.152221497876658,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"403","2023-09-18",0.158105046904167,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"404","2023-09-18",0.160421602406567,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"405","2023-09-19",0.155418284113422,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"406","2023-09-19",0.161243702759808,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"407","2023-09-20",0.166293147622132,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"408","2023-09-20",0.157874401267613,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"409","2023-09-21",0.150491481501546,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"410","2023-09-21",0.157292050961125,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"411","2023-09-22",0.154170156634998,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"412","2023-09-22",0.158044388226228,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"413","2023-09-23",0.163938396205507,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"414","2023-09-23",0.158238418075547,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"415","2023-09-24",0.172561911457834,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"416","2023-09-24",0.16445407287188,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"417","2023-09-25",0.190425551264043,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"418","2023-09-25",0.175712633107886,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"419","2023-09-26",0.204308009246059,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"420","2023-09-26",0.214888131293551,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"421","2023-09-27",0.222794405765656,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"422","2023-09-27",0.229609238955008,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"423","2023-09-28",0.217941910411203,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"424","2023-09-28",0.193768806254694,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"425","2023-09-29",0.21320867400203,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"426","2023-09-29",0.187055222331651,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"427","2023-09-30",0.206680680922123,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"428","2023-09-30",0.180273960946537,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"429","2023-10-01",0.197743054484767,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"430","2023-10-01",0.177202452857795,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"431","2023-10-02",0.18868007269742,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"432","2023-10-02",0.175796693209402,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"433","2023-10-03",0.187067951629188,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"434","2023-10-03",0.170109979573776,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"435","2023-10-04",0.17349817479037,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"436","2023-10-04",0.157395050964409,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"437","2023-10-05",0.169403035447911,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"438","2023-10-05",0.155085827184243,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"439","2023-10-06",0.168765132993738,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"440","2023-10-06",0.147778930576306,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"441","2023-10-07",0.171414204074431,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"442","2023-10-07",0.14829083365966,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"443","2023-10-08",0.170439537294288,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"444","2023-10-08",0.155173414756732,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"445","2023-10-09",0.173766077546005,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"446","2023-10-09",0.157550001820733,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"447","2023-10-10",0.192570558413366,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"448","2023-10-10",0.177822258446851,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"449","2023-10-11",0.200877454489801,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"450","2023-10-11",0.187554301862757,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"451","2023-10-12",0.199838286873733,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"452","2023-10-12",0.185446051689059,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"453","2023-10-13",0.206641710555503,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"454","2023-10-13",0.190765359162905,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"455","2023-10-14",0.202963088316973,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"456","2023-10-14",0.184429235364169,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"457","2023-10-15",0.214942119313023,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"458","2023-10-15",0.194629340549405,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"459","2023-10-16",0.211228527118242,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"460","2023-10-16",0.185741936506377,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"461","2023-10-17",0.203834497605155,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"462","2023-10-17",0.176882037078197,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"463","2023-10-18",0.197695422584762,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"464","2023-10-18",0.167235265874863,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"465","2023-10-19",0.187149508484171,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"466","2023-10-19",0.159212025479992,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"467","2023-10-20",0.184487492969237,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"468","2023-10-20",0.161811772012611,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"469","2023-10-21",0.19054618277422,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"470","2023-10-21",0.162800866386384,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"471","2023-10-22",0.179112136891931,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"472","2023-10-22",0.154114512197899,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"473","2023-10-23",0.185817836449858,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"474","2023-10-23",0.160373436153371,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"475","2023-10-24",0.180287216291261,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"476","2023-10-24",0.166621324085243,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"477","2023-10-25",0.183326113009842,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"478","2023-10-25",0.17359528917958,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"479","2023-10-26",0.215422542317457,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"480","2023-10-26",0.205706853126956,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"481","2023-10-27",0.213402242629831,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"482","2023-10-27",0.207044545475046,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"483","2023-10-28",0.203953390111188,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"484","2023-10-28",0.19863030339487,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"485","2023-10-29",0.226122212708648,"RAMP zone 3","anchovy","Probability of presence",2023-11-22
"486","2023-10-29",0.209975398833576,"RAMP zone 4","anchovy","Probability of presence",2023-11-22
"487","2023-10-30",0.208086188102941,"RAMP zone 3","anchovy","Probability of presence",2023-11-27
"488","2023-10-30",0.204582487365277,"RAMP zone 4","anchovy","Probability of presence",2023-11-27
"489","2023-10-31",0.206985653562499,"RAMP zone 3","anchovy","Probability of presence",2023-11-27
"490","2023-10-31",0.201122382572624,"RAMP zone 4","anchovy","Probability of presence",2023-11-27
"491","2023-11-01",0.200011879998962,"RAMP zone 3","anchovy","Probability of presence",2023-11-27
"492","2023-11-01",0.1970653848659,"RAMP zone 4","anchovy","Probability of presence",2023-11-27
"493","2023-11-02",0.149646245635718,"RAMP zone 3","anchovy","Probability of presence",2023-11-27
"494","2023-11-02",0.144568824203243,"RAMP zone 4","anchovy","Probability of presence",2023-11-27
"495","2023-11-03",0.145916103436766,"RAMP zone 3","anchovy","Probability of presence",2023-11-27
"496","2023-11-03",0.138344242675548,"RAMP zone 4","anchovy","Probability of presence",2023-11-27
"497","2023-11-04",0.142173405886278,"RAMP zone 3","anchovy","Probability of presence",2023-11-27
"498","2023-11-04",0.132784893732072,"RAMP zone 4","anchovy","Probability of presence",2023-11-27
"499","2023-11-05",0.14151572381215,"RAMP zone 3","anchovy","Probability of presence",2023-11-27
"500","2023-11-05",0.129415988191485,"RAMP zone 4","anchovy","Probability of presence",2023-11-27
"501","2023-11-06",0.14980205891614,"RAMP zone 3","anchovy","Probability of presence",2023-11-27
"502","2023-11-06",0.133508896467606,"RAMP zone 4","anchovy","Probability of presence",2023-11-27
"503","2023-11-07",0.176112553565054,"RAMP zone 3","anchovy","Probability of presence",2023-11-27
"504","2023-11-07",0.165406234011118,"RAMP zone 4","anchovy","Probability of presence",2023-11-27
"505","2023-11-08",0.178321951444302,"RAMP zone 3","anchovy","Probability of presence",2023-11-27
"506","2023-11-08",0.170207217719687,"RAMP zone 4","anchovy","Probability of presence",2023-11-27
"507","2023-11-09",0.191350040985094,"RAMP zone 3","anchovy","Probability of presence",2023-11-27
"508","2023-11-09",0.179705714997473,"RAMP zone 4","anchovy","Probability of presence",2023-11-27
"509","2023-11-10",0.183868082410906,"RAMP zone 3","anchovy","Probability of presence",2023-11-27
"510","2023-11-10",0.183456641092842,"RAMP zone 4","anchovy","Probability of presence",2023-11-27
"511","2023-11-11",0.189149940731866,"RAMP zone 3","anchovy","Probability of presence",2023-11-27
"512","2023-11-11",0.187227616762044,"RAMP zone 4","anchovy","Probability of presence",2023-11-27
"513","2023-11-12",0.204005546598922,"RAMP zone 3","anchovy","Probability of presence",2023-11-27
"514","2023-11-12",0.173190823131297,"RAMP zone 4","anchovy","Probability of presence",2023-11-27
"515","2023-11-13",0.207600589311231,"RAMP zone 3","anchovy","Probability of presence",2023-11-27
"516","2023-11-13",0.173022562787685,"RAMP zone 4","anchovy","Probability of presence",2023-11-27
"517","2023-11-14",0.203452289205958,"RAMP zone 3","anchovy","Probability of presence",2023-11-27
"518","2023-11-14",0.185548656816506,"RAMP zone 4","anchovy","Probability of presence",2023-11-27
"519","2023-11-15",0.190228242551519,"RAMP zone 3","anchovy","Probability of presence",2023-11-27
"520","2023-11-15",0.182438230611076,"RAMP zone 4","anchovy","Probability of presence",2023-11-27
"521","2023-11-16",0.173596229517898,"RAMP zone 3","anchovy","Probability of presence",2023-11-27
"522","2023-11-16",0.172722327279117,"RAMP zone 4","anchovy","Probability of presence",2023-11-27
"523","2023-11-17",0.195365846078885,"RAMP zone 3","anchovy","Probability of presence",2023-11-27
"524","2023-11-17",0.16989624516336,"RAMP zone 4","anchovy","Probability of presence",2023-11-27
"525","2023-11-18",0.172987492415437,"RAMP zone 3","anchovy","Probability of presence",2023-11-27
"526","2023-11-18",0.160373197697547,"RAMP zone 4","anchovy","Probability of presence",2023-11-27
"527","2023-11-19",0.199167813471551,"RAMP zone 3","anchovy","Probability of presence",2023-11-27
"528","2023-11-19",0.185765489748817,"RAMP zone 4","anchovy","Probability of presence",2023-11-27
"529","2023-11-20",0.185899384594753,"RAMP zone 3","anchovy","Probability of presence",2023-11-27
"530","2023-11-20",0.172361713513106,"RAMP zone 4","anchovy","Probability of presence",2023-11-27
"531","2023-11-21",0.195621929500565,"RAMP zone 3","anchovy","Probability of presence",2023-11-27
"532","2023-11-21",0.168767158085596,"RAMP zone 4","anchovy","Probability of presence",2023-11-27
"533","2023-11-22",0.200087295056265,"RAMP zone 3","anchovy","Probability of presence",2023-11-27
"534","2023-11-22",0.169862021963162,"RAMP zone 4","anchovy","Probability of presence",2023-11-27
"535","2023-11-23",0.224134167414189,"RAMP zone 3","anchovy","Probability of presence",2023-11-28
"536","2023-11-23",0.190284045077655,"RAMP zone 4","anchovy","Probability of presence",2023-11-28
"537","2023-11-24",0.206596327872716,"RAMP zone 3","anchovy","Probability of presence",2023-11-28
"538","2023-11-24",0.191451709380325,"RAMP zone 4","anchovy","Probability of presence",2023-11-28
"539","2023-11-25",0.233879036877748,"RAMP zone 3","anchovy","Probability of presence",2023-11-28
"540","2023-11-25",0.210605107208372,"RAMP zone 4","anchovy","Probability of presence",2023-11-28
"541","2023-11-26",0.211764130052503,"RAMP zone 3","anchovy","Probability of presence",2023-11-28
"542","2023-11-26",0.203971349710819,"RAMP zone 4","anchovy","Probability of presence",2023-11-28
"543","2023-11-27",0.211657325280851,"RAMP zone 3","anchovy","Probability of presence",2023-12-01
"544","2023-11-27",0.208418346785291,"RAMP zone 4","anchovy","Probability of presence",2023-12-01
"545","2023-11-28",0.232189726412679,"RAMP zone 3","anchovy","Probability of presence",2023-12-01
"546","2023-11-28",0.208886400559587,"RAMP zone 4","anchovy","Probability of presence",2023-12-01
"547","2023-11-29",0.182988921394227,"RAMP zone 3","anchovy","Probability of presence",2023-12-01
"548","2023-11-29",0.1593430336028,"RAMP zone 4","anchovy","Probability of presence",2023-12-01
"549","2023-11-30",0.15915062209552,"RAMP zone 3","anchovy","Probability of presence",2023-12-01
"550","2023-11-30",0.152474232334355,"RAMP zone 4","anchovy","Probability of presence",2023-12-01
"551","2023-12-01",0.1688182659105,"RAMP zone 3","anchovy","Probability of presence",2023-12-05
"552","2023-12-01",0.15835945368281,"RAMP zone 4","anchovy","Probability of presence",2023-12-05
"553","2023-12-02",0.1669942272652,"RAMP zone 3","anchovy","Probability of presence",2023-12-05
"554","2023-12-02",0.18413524370051,"RAMP zone 4","anchovy","Probability of presence",2023-12-05
"555","2023-12-03",0.164748796928934,"RAMP zone 3","anchovy","Probability of presence",2023-12-05
"556","2023-12-03",0.178559951056138,"RAMP zone 4","anchovy","Probability of presence",2023-12-05
"557","2023-12-04",0.1589514915128,"RAMP zone 3","anchovy","Probability of presence",2023-12-05
"558","2023-12-04",0.153217249394026,"RAMP zone 4","anchovy","Probability of presence",2023-12-05
"559","2023-12-05",0.142086177804543,"RAMP zone 3","anchovy","Probability of presence",2023-12-09
"560","2023-12-05",0.149174558161519,"RAMP zone 4","anchovy","Probability of presence",2023-12-09
"561","2023-12-06",0.151035885524848,"RAMP zone 3","anchovy","Probability of presence",2023-12-09
"562","2023-12-06",0.147995639394607,"RAMP zone 4","anchovy","Probability of presence",2023-12-09
"563","2023-12-07",0.157267322599991,"RAMP zone 3","anchovy","Probability of presence",2023-12-09
"564","2023-12-07",0.161512331862594,"RAMP zone 4","anchovy","Probability of presence",2023-12-09
"565","2023-12-08",0.164859470373041,"RAMP zone 3","anchovy","Probability of presence",2023-12-09
"566","2023-12-08",0.167699792205447,"RAMP zone 4","anchovy","Probability of presence",2023-12-09
"567","2023-12-09",0.183113603200935,"RAMP zone 3","anchovy","Probability of presence",2023-12-14
"568","2023-12-09",0.169872472603704,"RAMP zone 4","anchovy","Probability of presence",2023-12-14
"569","2023-12-10",0.183358518185778,"RAMP zone 3","anchovy","Probability of presence",2023-12-14
"570","2023-12-10",0.181773515763076,"RAMP zone 4","anchovy","Probability of presence",2023-12-14
"571","2023-12-11",0.189926205485496,"RAMP zone 3","anchovy","Probability of presence",2023-12-14
"572","2023-12-11",0.176732211194394,"RAMP zone 4","anchovy","Probability of presence",2023-12-14
"573","2023-12-12",0.178471857526338,"RAMP zone 3","anchovy","Probability of presence",2023-12-14
"574","2023-12-12",0.171408908744408,"RAMP zone 4","anchovy","Probability of presence",2023-12-14
"575","2023-12-13",0.150272707680337,"RAMP zone 3","anchovy","Probability of presence",2023-12-17
"576","2023-12-13",0.161605829696681,"RAMP zone 4","anchovy","Probability of presence",2023-12-17
"577","2023-12-14",0.179568977687938,"RAMP zone 3","anchovy","Probability of presence",2023-12-17
"578","2023-12-14",0.181807824307215,"RAMP zone 4","anchovy","Probability of presence",2023-12-17
"579","2023-12-15",0.177073733144811,"RAMP zone 3","anchovy","Probability of presence",2023-12-17
"580","2023-12-15",0.176497346414854,"RAMP zone 4","anchovy","Probability of presence",2023-12-17
"581","2023-12-16",0.16586286495901,"RAMP zone 3","anchovy","Probability of presence",2023-12-17
"582","2023-12-16",0.165438557281536,"RAMP zone 4","anchovy","Probability of presence",2023-12-17
"583","2023-12-17",0.186492643349226,"RAMP zone 3","anchovy","Probability of presence",2023-12-21
"584","2023-12-17",0.170421393495563,"RAMP zone 4","anchovy","Probability of presence",2023-12-21
"585","2023-12-18",0.175947601363206,"RAMP zone 3","anchovy","Probability of presence",2023-12-21
"586","2023-12-18",0.140959094102415,"RAMP zone 4","anchovy","Probability of presence",2023-12-21
"587","2023-12-19",0.163552133814541,"RAMP zone 3","anchovy","Probability of presence",2023-12-21
"588","2023-12-19",0.114177132860584,"RAMP zone 4","anchovy","Probability of presence",2023-12-21
"589","2023-12-20",0.155707574785258,"RAMP zone 3","anchovy","Probability of presence",2023-12-21
"590","2023-12-20",0.132451666655822,"RAMP zone 4","anchovy","Probability of presence",2023-12-21
"591","2023-12-21",0.173889782170793,"RAMP zone 3","anchovy","Probability of presence",2023-12-25
"592","2023-12-21",0.133779912439491,"RAMP zone 4","anchovy","Probability of presence",2023-12-25
"593","2023-12-22",0.210661478134294,"RAMP zone 3","anchovy","Probability of presence",2023-12-25
